train_no,train_name,distance,source_station_name,departure_time,day_of_departure,destination_station_name,arrival_time,day_of_arrival
12484,KCVL EXPRESS,67,AMRITSAR JN.,16:05:00,Monday,KOCHUVELI,16:05:00,Monday
12485,NED SGNR EXP,100,NANDED,11:10:00,Friday,SHRI GANGANAGAR,11:10:00,Friday
12486,SGNR NED EXP,15,SHRI GANGANAGAR,11:25:00,Tuesday,NANDED,11:24:00,Tuesday
12487,JBN-ANVT SUP,22,JOGBANI,11:34:00,Wednesday,ANAND VIHAR TERMINAL,11:33:00,Friday
12488,ANVT-JBNSUPE,29,ANAND VIHAR TERMINAL,11:44:00,Sunday,JOGBANI,11:42:00,Tuesday
12489,BKN DDR SF E,38,BIKANER JN.,11:54:00,Saturday,DADAR,11:53:00,Monday
12490,DDR BIKANER,43,DADAR,12:00:00,Monday,BIKANER JN.,11:59:00,Monday
12491,MOURDHWAJ EX,47,BARAUNI JN.,12:07:00,Wednesday,JAMMU TAWI,12:05:00,Friday
12492,MOURDHAJ EXP,53,JAMMU TAWI,12:14:00,Wednesday,BARAUNI JN.,12:13:00,Friday
12493,PUNE-NZM AC,58,PUNE JN.,12:21:00,Wednesday,HAZRAT NIZAMUDDIN JN,12:20:00,Friday
12494,NZM-PUNE AC,67,HAZRAT NIZAMUDDIN JN,13:00:00,Thursday,PUNE JN.,13:00:00,Saturday
12495,BKN KOAA SUP,100,BIKANER JN.,17:45:00,Friday,KOLKATA,17:45:00,Friday
12496,PRATAP EXPRE,8,KOLKATA,17:56:00,Wednesday,BIKANER JN.,17:55:00,Friday
12497,SHANE PUNJAB,13,NEW DELHI,18:03:00,Thursday,AMRITSAR JN.,18:02:00,Saturday
12498,SHANE PUNJAB,19,AMRITSAR JN.,18:10:00,Thursday,NEW DELHI,18:08:00,Saturday
12501,POORVATTAR S,23,GUWAHATI,18:25:00,Friday,NEW DELHI,18:24:00,Friday
12502,POORVATTAR S,28,NEW DELHI,18:31:00,Monday,GUWAHATI,18:30:00,Monday
12503,BNC - KYQ HU,37,BANGALORE CANTT.,18:44:00,Tuesday,KAMAKHYA JN,18:42:00,Tuesday
12504,KYQ - BNC HU,44,KAMAKHYA JN,18:54:00,Sunday,BANGALORE CANTT.,18:53:00,Tuesday
12505,NORTHEAST EX,51,GUWAHATI,19:03:00,Thursday,ANAND VIHAR TERMINAL,19:01:00,Saturday
12506,NORTHEAST EX,67,ANAND VIHAR TERMINAL,19:30:00,Monday,GUWAHATI,19:30:00,Monday
12507,TVC - SCL EX,100,TRIVANDRUM CENTRAL,15:30:00,Tuesday,SILCHAR,15:30:00,Tuesday
12508,SCL - TVC EX,15,SILCHAR,15:45:00,Sunday,TRIVANDRUM CENTRAL,15:44:00,Tuesday
12509,SBC -GHY EXP,22,BANGALORE CANTT.,15:54:00,Thursday,GUWAHATI,15:53:00,Saturday
12510,GHY-SBC EXP,29,GUWAHATI,16:04:00,Friday,BANGALORE CANTT.,16:02:00,Friday
12511,RAPTISAGAR E,38,GORAKHPUR JN.,16:14:00,Monday,TRIVANDRUM CENTRAL,16:13:00,Monday
12512,RAPTISAGAR E,43,TRIVANDRUM CENTRAL,16:20:00,Tuesday,GORAKHPUR JN.,16:19:00,Tuesday
12513,SC - GHY EXP,47,SECUNDERABAD JN.,16:28:00,Wednesday,GUWAHATI,16:27:00,Friday
12514,GHY - SC EXP,53,GUWAHATI,16:35:00,Sunday,SECUNDERABAD JN.,16:34:00,Tuesday
12515,TVC - SCL EX,58,TRIVANDRUM CENTRAL,16:42:00,Friday,SILCHAR,16:41:00,Friday
12516,SCL -TVC EXP,67,SILCHAR,17:05:00,Thursday,TRIVANDRUM CENTRAL,17:05:00,Saturday
12517,GARIB RATH E,100,KOLKATA,02:35:00,Saturday,GUWAHATI,02:35:00,Monday
12518,GARIB RATH E,16,GUWAHATI,02:54:00,Sunday,KOLKATA,02:53:00,Tuesday
12519,LTT-KYQ AC E,35,LOKMANYA TILAK TERMINUS,03:11:00,Sunday,KAMAKHYA JN,03:09:00,Tuesday
12520,KYQ-LTT AC E,45,KAMAKHYA JN,03:22:00,Sunday,LOKMANYA TILAK TERMINUS,03:20:00,Tuesday
12521,RAPTI SAGAR,65,BARAUNI JN.,03:42:00,Friday,ERNAKULAM. JN,03:39:00,Friday
12522,RAPTI SAGAR,78,ERNAKULAM. JN,03:57:00,Wednesday,BARAUNI JN.,03:55:00,Friday
12523,NJP-NDLS BI-,94,NEW JALPAIGURI JN,04:13:00,Sunday,NEW DELHI,04:12:00,Tuesday
12524,NDLS-NJP BI-,11004,NEW DELHI,04:26:00,Monday,NEW JALPAIGURI JN,04:24:00,Monday
12525,KOAA - DBRG,123,KOLKATA,04:44:00,Tuesday,DIBRUGARH,04:43:00,Tuesday
12526,DBRG - KOAA,135,DIBRUGARH,05:00:00,Monday,KOLKATA,04:57:00,Monday
12527,RMR-CDG - WE,146,RAMNAGAR,05:13:00,Thursday,CHANDIGARH,05:11:00,Saturday
12529,PPTA LJN S F,148,PATLIPUTRA,05:25:00,Thursday,LUCKNOW JN.,05:23:00,Saturday
12530,LJN PPTA S F,148,LUCKNOW JN.,05:34:00,Saturday,PATLIPUTRA,05:33:00,Monday
12531,INTERCITY EX,159,GORAKHPUR JN.,05:47:00,Sunday,LUCKNOW JN.,05:45:00,Tuesday
12532,LJN- GKP INT,165,LUCKNOW JN.,07:15:00,Saturday,GORAKHPUR JN.,06:10:00,Monday
12533,PUSHPAK SF E,173,LUCKNOW JN.,07:26:00,Thursday,CST-MUMBAI,07:25:00,Saturday
12534,PUSHPAK SF E,179,CST-MUMBAI,07:33:00,Monday,LUCKNOW JN.,07:32:00,Monday
12535,GARIB RATH,185,LUCKNOW JN.,07:41:00,Friday,RAIPUR JN.,07:39:00,Friday
12536,GARIB RATH,188,RAIPUR JN.,07:47:00,Sunday,LUCKNOW JN.,07:46:00,Tuesday
12537,MANDUADIH EX,193,MUZAFFARPUR JN.,07:53:00,Tuesday,MANDUADIH,07:52:00,Tuesday
12538,MUV MFP EXPR,21003,MANDUADIH,08:04:00,Friday,MUZAFFARPUR JN.,08:02:00,Friday
12539,YPR-LKO EXPR,21100,YESVANTPUR JN.,08:14:00,Saturday,LUCKNOW JN.,08:12:00,Monday
12540,LKO-YPR EXPR,217,LUCKNOW JN.,08:22:00,Wednesday,YESVANTPUR JN.,08:21:00,Friday
12541,GKP-LTT-SUPE,232,GORAKHPUR JN.,08:45:00,Thursday,LOKMANYA TILAK TERMINUS,08:45:00,Saturday
12542,LTT-GKP-SUPE,100,LOKMANYA TILAK TERMINUS,18:45:00,Saturday,GORAKHPUR JN.,18:45:00,Monday
12545,KARMBHOOMI E,15,RAXAUL JN.,19:02:00,Thursday,LOKMANYA TILAK TERMINUS,19:00:00,Saturday
12546,KARMBHOOMI E,22,LOKMANYA TILAK TERMINUS,19:14:00,Thursday,RAXAUL JN.,19:13:00,Saturday
12547,AF-ADI SUPER,29,AGRA  FORT,19:24:00,Friday,AHMEDABAD,19:22:00,Friday
12548,ADI-AF SUPER,38,AHMEDABAD,19:34:00,Sunday,AGRA  FORT,19:33:00,Tuesday
12549,DURG - JAT S,43,DURG,19:40:00,Friday,JAMMU TAWI,19:39:00,Friday
12550,JAT - DURG S,47,JAMMU TAWI,19:46:00,Friday,DURG,19:45:00,Friday
12551,YPR - KYQ AC,53,YESVANTPUR JN.,19:53:00,Friday,KAMAKHYA JN,19:52:00,Friday
12552,KYQ - YPR AC,58,KAMAKHYA JN,20:00:00,Tuesday,YESVANTPUR JN.,19:59:00,Tuesday
12553,VAISHALI EXP,67,BARAUNI JN.,21:15:00,Monday,NEW DELHI,20:10:00,Monday
12554,VAISHALI EXP,73,NEW DELHI,21:27:00,Saturday,BARAUNI JN.,21:25:00,Monday
12555,GORAKHDHAM E,83,GORAKHPUR JN.,21:39:00,Friday,HISAR JN,21:38:00,Friday
12556,GORAKHDHAM E,83,HISAR JN,21:49:00,Monday,GORAKHPUR JN.,21:47:00,Monday
12557,SAPT KRANTI,86,MUZAFFARPUR JN.,22:01:00,Saturday,ANAND VIHAR TERMINAL,21:59:00,Monday
12558,SAPT KRANTI,96,ANAND VIHAR TERMINAL,22:14:00,Sunday,MUZAFFARPUR JN.,22:12:00,Tuesday
12559,SHIV GANGA E,11009,MANDUADIH,22:29:00,Wednesday,NEW DELHI,22:27:00,Friday
12560,SHIVGANGA,128,NEW DELHI,22:48:00,Thursday,MANDUADIH,22:46:00,Saturday
12561,SWATANTRTA S,138,JAYNAGAR,23:00:00,Friday,NEW DELHI,22:59:00,Friday
12562,SWATANTRTA S,153,NEW DELHI,23:17:00,Saturday,JAYNAGAR,23:15:00,Monday
12565,BIHAR SAMPAR,167,DARBHANGA JN.,23:33:00,Tuesday,NEW DELHI,23:30:00,Tuesday
12566,BIHAR SAMPAR,186,NEW DELHI,23:52:00,Sunday,DARBHANGA JN.,23:50:00,Tuesday
12567,SHC-PNBE RAJ,196,SAHARSA JN.,00:03:00,Sunday,PATNA JN.,00:01:00,Tuesday
12568,PNBE-SHC RAJ,215,PATNA JN.,00:20:00,Wednesday,SAHARSA JN.,00:18:00,Friday
12569,JYG -ANVT GA,232,JAYNAGAR,01:00:00,Tuesday,ANAND VIHAR TERMINAL,01:00:00,Tuesday
12570,ANVT-JYG GAR,100,ANAND VIHAR TERMINAL,19:35:00,Sunday,JAYNAGAR,19:35:00,Tuesday
12572,ANVT-GKP HAM,11,ANAND VIHAR TERMINAL,19:48:00,Sunday,GORAKHPUR JN.,19:47:00,Tuesday
12577,BAGMATI EXP,24,DARBHANGA JN.,20:02:00,Thursday,MYSORE JN.,20:00:00,Saturday
12578,BAGMATI  EXP,35,MYSORE JN.,20:13:00,Thursday,DARBHANGA JN.,20:12:00,Saturday
12581,MUV-NDLS-SUP,47,MANDUADIH,20:25:00,Thursday,NEW DELHI,20:23:00,Saturday
12582,NDLS-MUV-SUP,56,NEW DELHI,20:35:00,Tuesday,MANDUADIH,20:34:00,Tuesday
12587,AMAR NATH EX,67,GORAKHPUR JN.,20:50:00,Saturday,JAMMU TAWI,20:45:00,Monday
12588,JAMMU GKP EX,81,JAMMU TAWI,21:05:00,Wednesday,GORAKHPUR JN.,21:03:00,Friday
12589,GKP-SC EXP,93,GORAKHPUR JN.,21:19:00,Monday,SECUNDERABAD JN.,21:17:00,Monday
12590,SC-GKP EXP,11001,SECUNDERABAD JN.,21:28:00,Monday,GORAKHPUR JN.,21:27:00,Monday
12591,GKP-SBC EXP,11005,GORAKHPUR JN.,21:34:00,Saturday,YESVANTPUR JN.,21:33:00,Monday
12592,SBC-GKP EXP,111,YESVANTPUR JN.,21:42:00,Tuesday,GORAKHPUR JN.,21:40:00,Tuesday
12593,LJN-BPL-EXP,115,LUCKNOW JN.,22:01:00,Friday,BHOPAL,21:58:00,Friday
12594,BPL-LJN-EXP,12100,BHOPAL,22:08:00,Tuesday,LUCKNOW JN.,22:07:00,Tuesday
12595,GKP-ANVT HAM,12100,GORAKHPUR JN.,22:22:00,Wednesday,ANAND VIHAR TERMINAL,22:20:00,Friday
12596,ANVT-GKP HAM,125,ANAND VIHAR TERMINAL,22:40:00,Friday,GORAKHPUR JN.,22:40:00,Friday
12597,GKP-CSMT-WEE,100,GORAKHPUR JN.,01:20:00,Saturday,CST-MUMBAI,01:20:00,Monday
12598,CSMT-GKP -WE,5,CST-MUMBAI,01:39:00,Friday,GORAKHPUR JN.,01:38:00,Friday
12601,MANGALORE MA,1100,CHENNAI CENTRAL,01:47:00,Thursday,MANGALORE CENTRAL,01:46:00,Saturday
12602,CHENNAI MAIL,14,MANGALORE CENTRAL,01:54:00,Sunday,CHENNAI CENTRAL,01:52:00,Tuesday
12603,HYDERABAD EX,32,CHENNAI CENTRAL,02:12:00,Monday,HYDERABAD DECCAN,02:11:00,Monday
12604,CHENNAI EXP,44,HYDERABAD DECCAN,02:26:00,Wednesday,CHENNAI CENTRAL,02:24:00,Friday
12605,MS-KKDI PALL,58,CHENNAI EGMORE,02:41:00,Monday,KARAIKKUDI,02:39:00,Monday
12606,KKDI-MS PALL,78,KARAIKKUDI,03:02:00,Friday,CHENNAI EGMORE,03:00:00,Friday
12607,MAS-SBC LALB,11001,CHENNAI CENTRAL,03:24:00,Sunday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),03:22:00,Tuesday
12608,SBC-MAS LALB,125,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),03:55:00,Friday,CHENNAI CENTRAL,03:55:00,Friday
12609,MAS-SBC EXP,100,CHENNAI CENTRAL,06:30:00,Thursday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),06:30:00,Saturday
12610,SBC-MAS EXP,1100,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),07:08:00,Tuesday,CHENNAI CENTRAL,07:07:00,Tuesday
12611,MAS-NZM GARI,21,CHENNAI CENTRAL,07:30:00,Tuesday,HAZRAT NIZAMUDDIN JN,07:30:00,Tuesday
12612,NZM-MAS GARI,100,HAZRAT NIZAMUDDIN JN,19:20:00,Tuesday,CHENNAI CENTRAL,19:20:00,Tuesday
12613,TIPU EXPRESS,1100,MYSORE JN.,19:42:00,Monday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),19:41:00,Monday
12614,TIPPU EXP,21,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),20:20:00,Wednesday,MYSORE JN.,20:20:00,Friday
12615,MAS-NDLS GRA,100,CHENNAI CENTRAL,13:30:00,Monday,DELHI-SARAI ROHILLA,00:00:00,Monday
12616,G T EXPRESS,83,DELHI-SARAI ROHILLA,14:42:00,Monday,CHENNAI CENTRAL,14:40:00,Monday
12617,MANGALA LDWE,11004,ERNAKULAM. JN,15:05:00,Wednesday,HAZRAT NIZAMUDDIN JN,15:00:00,Friday
12618,MNGLA LKSDP,148,HAZRAT NIZAMUDDIN JN,16:20:00,Monday,ERNAKULAM. JN,16:17:00,Monday
12619,MATSYAGANDHA,173,LOKMANYA TILAK TERMINUS,16:42:00,Saturday,MANGALORE CENTRAL,16:40:00,Monday
12620,MATSYAGANDA,179,MANGALORE CENTRAL,16:52:00,Sunday,LOKMANYA TILAK TERMINUS,16:50:00,Tuesday
12621,MAS-NDLS TAM,214,CHENNAI CENTRAL,17:23:00,Saturday,NEW DELHI,17:20:00,Monday
12622,NDLS-MAS TAM,245,NEW DELHI,17:48:00,Friday,CHENNAI CENTRAL,17:45:00,Friday
12623,TRIVANDRUM M,255,CHENNAI CENTRAL,18:03:00,Saturday,TRIVANDRUM CENTRAL,18:00:00,Monday
12624,CHENNAI MAIL,31001,TRIVANDRUM CENTRAL,20:20:00,Sunday,CHENNAI CENTRAL,20:15:00,Tuesday
12625,KERALA EXPRE,344,TRIVANDRUM CENTRAL,21:05:00,Friday,NEW DELHI,20:55:00,Friday
12626,NDLS-TVC KER,41001,NEW DELHI,22:00:00,Thursday,TRIVANDRUM CENTRAL,21:55:00,Saturday
12627,SBC-NDLS KAR,441,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),22:39:00,Sunday,NEW DELHI,22:37:00,Tuesday
12628,NDLS-SBC KAR,471,NEW DELHI,00:20:00,Saturday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),23:45:00,Monday
12629,SAMPARKRANTH,619,YESVANTPUR JN.,02:35:00,Monday,HAZRAT NIZAMUDDIN JN,02:10:00,Monday
12630,SAMPARKRANTH,672,HAZRAT NIZAMUDDIN JN,03:17:00,Thursday,YESVANTPUR JN.,03:15:00,Saturday
12631,MS-TEN NELLA,697,CHENNAI EGMORE,04:12:00,Friday,TIRUNELVELI JN,04:10:00,Friday
12632,TEN-MS NELLA,725,TIRUNELVELI JN,05:40:00,Wednesday,CHENNAI EGMORE,05:30:00,Friday
12633,MS-CAPE EXP.,771,CHENNAI EGMORE,06:37:00,Tuesday,KANNIYAKUMARI,06:35:00,Tuesday
12634,CAPE-MS EXP.,81006,KANNIYAKUMARI,08:30:00,Monday,CHENNAI EGMORE,08:20:00,Monday
12635,MS-MDU VAIGA,878,CHENNAI EGMORE,10:33:00,Wednesday,MADURAI JN,10:31:00,Friday
12636,MDU-MS VAIGA,882,MADURAI JN,00:00:00,Saturday,CHENNAI EGMORE,10:45:00,Monday
12637,PANDIAN EXP,100,CHENNAI EGMORE,16:45:00,Wednesday,MADURAI JN,16:45:00,Friday
12638,MDU-MS PANDI,3,MADURAI JN,16:57:00,Monday,CHENNAI EGMORE,16:55:00,Monday
12639,MAS-SBC BRIN,75,CHENNAI CENTRAL,18:40:00,Wednesday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),18:25:00,Friday
12640,SBC-MAS BRIN,11100,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),19:20:00,Monday,CHENNAI CENTRAL,19:18:00,Monday
12641,CAPE- NZM TI,157,KANNIYAKUMARI,20:40:00,Tuesday,HAZRAT NIZAMUDDIN JN,20:30:00,Tuesday
12642,NZM-CAPE THI,184,HAZRAT NIZAMUDDIN JN,21:12:00,Thursday,KANNIYAKUMARI,21:10:00,Saturday
12643,NIZAMUDDIN E,21100,TRIVANDRUM CENTRAL,21:42:00,Wednesday,HAZRAT NIZAMUDDIN JN,21:40:00,Friday
12644,SWARNA JAYAN,263,HAZRAT NIZAMUDDIN JN,22:50:00,Tuesday,TRIVANDRUM CENTRAL,22:30:00,Tuesday
12645,ERS-NZM MILL,41100,ERNAKULAM. JN,02:30:00,Wednesday,HAZRAT NIZAMUDDIN JN,02:10:00,Friday
12646,ERS-NZM  MIL,44100,HAZRAT NIZAMUDDIN JN,02:58:00,Friday,ERNAKULAM. JN,02:56:00,Friday
12647,KONGU EXPRES,48100,COIMBATORE  JN.,03:45:00,Sunday,HAZRAT NIZAMUDDIN JN,03:40:00,Tuesday
12648,KONGU EXPRES,538,HAZRAT NIZAMUDDIN JN,04:40:00,Friday,COIMBATORE  JN.,04:30:00,Friday
12649,SAMPARKAKRAN,581,YESVANTPUR JN.,05:40:00,Monday,HAZRAT NIZAMUDDIN JN,05:35:00,Monday
12650,SAMPARKAKRAN,627,HAZRAT NIZAMUDDIN JN,06:15:00,Wednesday,YESVANTPUR JN.,06:12:00,Friday
12651,MDU-NZM  EXP,636,MADURAI JN,06:29:00,Thursday,HAZRAT NIZAMUDDIN JN,06:26:00,Saturday
12652,NZM-MDU EXP.,667,HAZRAT NIZAMUDDIN JN,06:55:00,Thursday,MADURAI JN,06:52:00,Saturday
12653,ROCKFORT EXP,71003,CHENNAI EGMORE,07:25:00,Sunday,TIRUCHIRAPPALLI JN.,07:23:00,Tuesday
12654,ROCKFORT EXP,71008,TIRUCHIRAPPALLI JN.,07:35:00,Thursday,CHENNAI EGMORE,07:33:00,Saturday
12655,NAVAJEEVAN E,733,AHMEDABAD,08:11:00,Thursday,CHENNAI CENTRAL,08:08:00,Saturday
12656,NAVAJEEVAN E,778,CHENNAI CENTRAL,09:25:00,Sunday,AHMEDABAD,09:20:00,Tuesday
12657,MAS-SBC MAIL,798,CHENNAI CENTRAL,09:44:00,Friday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),09:42:00,Friday
12658,SBC-MAS MAIL,881,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),11:45:00,Sunday,CHENNAI CENTRAL,11:45:00,Tuesday
12659,NCJ-SHM GURU,100,NAGERCOIL JN.,06:50:00,Sunday,SHALIMAR,06:50:00,Tuesday
12660,SHM-NCJ GURU,1100,SHALIMAR,06:59:00,Friday,NAGERCOIL JN.,06:58:00,Friday
12661,MS-SCT POTHI,17,CHENNAI EGMORE,07:08:00,Wednesday,SENGOTTAI JN,07:06:00,Friday
12662,SCT-MS POTHI,32,SENGOTTAI JN,07:23:00,Sunday,CHENNAI EGMORE,07:22:00,Tuesday
12663,HWH-TPJ EXPR,37,HOWRAH JN.,07:32:00,Friday,TIRUCHIRAPPALLI JN.,07:31:00,Friday
12664,TPJ-HWH EXP,44,TIRUCHIRAPPALLI JN.,08:32:00,Wednesday,HOWRAH JN.,08:18:00,Friday
12665,HWH-CAPE EXP,57,HOWRAH JN.,08:43:00,Wednesday,KANNIYAKUMARI,08:42:00,Friday
12666,CAPE HWH EXP,69,KANNIYAKUMARI,08:55:00,Monday,HOWRAH JN.,08:54:00,Monday
12667,MS-NCJ EXP.,74,CHENNAI EGMORE,09:03:00,Sunday,NAGERCOIL JN.,09:02:00,Tuesday
12668,NCJ-MS EXP.,88,NAGERCOIL JN.,09:15:00,Monday,CHENNAI EGMORE,09:14:00,Monday
12669,MAS-CPR GANG,94,CHENNAI CENTRAL,09:23:00,Friday,CHHAPRA JN.,09:22:00,Friday
12670,CPR-MAS GANG,11005,CHHAPRA JN.,09:34:00,Tuesday,CHENNAI CENTRAL,09:33:00,Tuesday
12671,MAS-MTP NILA,11100,CHENNAI CENTRAL,09:42:00,Friday,METTUPALAIYAM JN.,09:41:00,Friday
12672,MTP-MAS NILA,123,METTUPALAIYAM JN.,09:54:00,Tuesday,CHENNAI CENTRAL,09:53:00,Tuesday
12673,MAS-CBE CHER,131,CHENNAI CENTRAL,10:03:00,Thursday,COIMBATORE  JN.,10:02:00,Saturday
12674,CBE-MAS CHER,141,COIMBATORE  JN.,10:14:00,Tuesday,CHENNAI CENTRAL,10:12:00,Tuesday
12675,MAS-CBE KOVA,151,CHENNAI CENTRAL,10:28:00,Tuesday,COIMBATORE  JN.,10:26:00,Tuesday
12676,CBE-MAS KOVA,164,COIMBATORE  JN.,10:43:00,Tuesday,CHENNAI CENTRAL,10:42:00,Tuesday
12677,SBC-ERS INTE,177,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),10:55:00,Friday,ERNAKULAM. JN,10:54:00,Friday
12678,ERS-SBC INTE,188,ERNAKULAM. JN,11:07:00,Saturday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),11:06:00,Monday
12679,MAS-CBE INTE,197,CHENNAI CENTRAL,11:30:00,Wednesday,COIMBATORE  JN.,11:30:00,Friday
12680,CBE-MAS INTE,100,COIMBATORE  JN.,16:55:00,Tuesday,CHENNAI CENTRAL,16:55:00,Tuesday
12681,MAS CBE EXP,8,CHENNAI CENTRAL,17:05:00,Thursday,COIMBATORE  JN.,17:04:00,Saturday
12682,CHENNAI EXP,19,COIMBATORE  JN.,17:16:00,Wednesday,CHENNAI CENTRAL,17:15:00,Friday
12683,ERS-SBC EXP,32,ERNAKULAM. JN,17:29:00,Friday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),17:28:00,Friday
12684,SBC-ERS EXP,45,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),17:41:00,Thursday,ERNAKULAM. JN,17:39:00,Saturday
12685,MAS-MAQ EXP.,55,CHENNAI CENTRAL,17:54:00,Sunday,MANGALORE CENTRAL,17:52:00,Tuesday
12686,MAQ-MAS EXP.,65,MANGALORE CENTRAL,18:06:00,Tuesday,CHENNAI CENTRAL,18:05:00,Tuesday
12687,MDU-DDN/CDG,73,MADURAI JN,18:16:00,Wednesday,DEHRA DUN,18:15:00,Friday
12688,DDN/CDG-MAS,86,DEHRA DUN,18:29:00,Friday,MADURAI JN,18:27:00,Friday
12689,MAS-NCJ EXP.,92,CHENNAI CENTRAL,18:38:00,Friday,NAGERCOIL JN.,18:37:00,Friday
12690,NCJ-MAS EXP,11002,NAGERCOIL JN.,18:50:00,Tuesday,CHENNAI CENTRAL,18:49:00,Tuesday
12691,MAS-SSPN EXP,11008,CHENNAI CENTRAL,19:03:00,Friday,SRI SATYA SAI PRASANTI NILAYAM,19:02:00,Friday
12692,MAS-SSPN EXP,122,SRI SATYA SAI PRASANTI NILAYAM,19:17:00,Monday,CHENNAI CENTRAL,19:15:00,Monday
12693,MS-TN PEARL,127,CHENNAI EGMORE,19:26:00,Tuesday,TUTICORIN,19:25:00,Tuesday
12694,TN-MS PEARL,139,TUTICORIN,19:39:00,Saturday,CHENNAI EGMORE,19:38:00,Monday
12695,MAS - TVC SU,152,CHENNAI CENTRAL,19:54:00,Wednesday,TRIVANDRUM CENTRAL,19:51:00,Friday
12696,TVC - MAS SU,16100,TRIVANDRUM CENTRAL,20:03:00,Tuesday,CHENNAI CENTRAL,20:02:00,Tuesday
12697,MAS-TVC EXP.,165,CHENNAI CENTRAL,20:12:00,Wednesday,TRIVANDRUM CENTRAL,20:10:00,Friday
12698,TVC-MAS EXP,18100,TRIVANDRUM CENTRAL,20:27:00,Tuesday,CHENNAI CENTRAL,20:25:00,Tuesday
12701,CSMT-HYB HUS,187,CST-MUMBAI,20:42:00,Saturday,HYDERABAD DECCAN,20:40:00,Monday
12702,HYB-CSMT HUS,197,HYDERABAD DECCAN,22:00:00,Wednesday,CST-MUMBAI,22:00:00,Friday
12703,HWH-SC FALAK,100,HOWRAH JN.,11:55:00,Saturday,SECUNDERABAD JN.,11:55:00,Monday
12704,SC-HWH FALAK,16,SECUNDERABAD JN.,12:23:00,Saturday,HOWRAH JN.,12:17:00,Monday
12705,GNT-SC INTER,22,GUNTUR JN.,12:30:00,Thursday,SECUNDERABAD JN.,12:29:00,Saturday
12706,SC-GNT INTER,25,SECUNDERABAD JN.,12:36:00,Sunday,GUNTUR JN.,12:35:00,Tuesday
12707,TPTY-NZM AP,35,TIRUPATI,12:46:00,Friday,HAZRAT NIZAMUDDIN JN,12:45:00,Friday
12708,AP SAMPARK K,42,HAZRAT NIZAMUDDIN JN,13:10:00,Sunday,TIRUPATI,13:10:00,Tuesday
12709,GDR-SC SIMHA,100,GUDUR JN.,15:45:00,Thursday,SECUNDERABAD JN.,15:45:00,Saturday
12710,SC-GDR SIMHA,7,SECUNDERABAD JN.,15:55:00,Tuesday,GUDUR JN.,15:54:00,Tuesday
12711,BZA-MAS PINA,16,VIJAYWADA JN.,16:05:00,Friday,CHENNAI CENTRAL,16:04:00,Friday
12712,MAS-BZA PINA,2100,CHENNAI CENTRAL,16:11:00,Monday,VIJAYWADA JN.,16:10:00,Monday
12713,BZA-SC SATAV,25,VIJAYWADA JN.,16:30:00,Saturday,SECUNDERABAD JN.,16:20:00,Monday
12714,SC-BZA SATAV,42,SECUNDERABAD JN.,16:45:00,Wednesday,VIJAYWADA JN.,16:45:00,Friday
12715,NED-ASR SACH,100,NANDED,04:45:00,Friday,AMRITSAR JN.,04:45:00,Friday
12716,ASR-NED SACH,7,AMRITSAR JN.,04:57:00,Saturday,NANDED,04:56:00,Monday
12717,VSKP-BZA RAT,13,VISAKHAPATNAM,05:04:00,Tuesday,VIJAYWADA JN.,05:03:00,Tuesday
12718,BZA-VSKP  RA,23,VIJAYWADA JN.,05:14:00,Monday,VISAKHAPATNAM,05:13:00,Monday
12719,AII-HYB  EXP,3100,AJMER JN.,05:22:00,Monday,HYDERABAD DECCAN,05:20:00,Monday
12720,HYB-AII EXP,35,HYDERABAD DECCAN,05:28:00,Saturday,AJMER JN.,05:27:00,Monday
12721,HYB-NZM DAKS,39,HYDERABAD DECCAN,05:34:00,Tuesday,HAZRAT NIZAMUDDIN JN,05:33:00,Tuesday
12722,NZM-HYB DAKS,47,HAZRAT NIZAMUDDIN JN,05:41:00,Monday,HYDERABAD DECCAN,05:40:00,Monday
12723,TELANGANA EX,56,HYDERABAD DECCAN,05:51:00,Sunday,NEW DELHI,05:49:00,Tuesday
12724,TELANGANA EX,61,NEW DELHI,05:57:00,Monday,HYDERABAD DECCAN,05:56:00,Monday
12725,SIDHAGANAGA,68,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),06:03:00,Wednesday,DHARWAD,06:02:00,Friday
12726,SIDHAGANGA I,73,DHARWAD,06:10:00,Thursday,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),06:09:00,Saturday
