Train_No,Train_Name,distance,Source_Station_Name,departure_time,day_of_departure,Destination_Station_Name,arrival_time,day_of_arrival
33801,SDAH - BNJ L,1779,SEALDAH,06:13:07,Sunday,BANGAON JN.,14:13:57,Sunday
33802,BNJ - SDAH L,1527,BANGAON JN.,23:06:51,Thursday,SEALDAH,23:57:52,Thursday
33811,SDAH-BNJ LOC,2044,SEALDAH,05:20:52,Monday,BANGAON JN.,12:58:00,Saturday
33812,BNJ-SDAH LOC,1953,BANGAON JN.,08:29:37,Wednesday,SEALDAH,16:55:30,Saturday
33813,SDAH-BNJ LOC,2409,SEALDAH,17:52:28,Saturday,BANGAON JN.,05:37:34,Monday
33814,BNJ-SDAH LOC,2225,BANGAON JN.,07:52:04,Thursday,SEALDAH,02:42:05,Thursday
33815,SDAH-BNJ LOC,860,SEALDAH,08:08:50,Monday,BANGAON JN.,23:25:45,Friday
33816,BNJ - SDAH L,1151,BANGAON JN.,22:07:00,Friday,SEALDAH,09:37:33,Tuesday
33817,SDAH - BNJ L,781,SEALDAH,11:48:16,Friday,BANGAON JN.,18:21:25,Saturday
33818,BNJ - SDAH L,1411,BANGAON JN.,02:20:08,Wednesday,SEALDAH,05:28:59,Sunday
33819,SDAH - BNJ L,2882,SEALDAH,02:08:20,Tuesday,BANGAON JN.,00:16:12,Friday
33820,BNJ - SDAH L,92,BANGAON JN.,22:40:15,Monday,SEALDAH,22:32:50,Friday
33821,SDAH - BNJ L,75,SEALDAH,13:16:03,Friday,BANGAON JN.,14:10:24,Wednesday
33822,BNJ - SDAH L,2744,BANGAON JN.,17:40:19,Wednesday,SEALDAH,17:07:41,Saturday
33823,SDAH - BNJ L,1034,SEALDAH,04:17:58,Thursday,BANGAON JN.,19:10:12,Thursday
33824,BNJ - SDAH L,946,BANGAON JN.,02:07:15,Thursday,SEALDAH,23:27:22,Wednesday
33825,SDAH - BNJ L,533,SEALDAH,21:54:39,Friday,BANGAON JN.,11:06:56,Wednesday
33826,BNJ - SDAH L,2869,BANGAON JN.,04:59:19,Monday,SEALDAH,06:26:30,Wednesday
33827,SDAH - BNJ L,1767,SEALDAH,22:15:48,Tuesday,BANGAON JN.,18:53:45,Wednesday
33828,BNJ - SDAH L,2379,BANGAON JN.,05:36:04,Thursday,SEALDAH,12:59:43,Saturday
33829,SDAH - BNJ L,626,SEALDAH,07:41:47,Friday,BANGAON JN.,15:10:01,Sunday
33830,BNJ - SDAH L,1703,BANGAON JN.,07:19:09,Sunday,SEALDAH,19:42:03,Saturday
33831,SDAH - BNJ L,1635,SEALDAH,20:06:24,Saturday,BANGAON JN.,03:18:47,Monday
33832,BNJ - SDAH L,2800,BANGAON JN.,17:31:20,Wednesday,SEALDAH,02:34:52,Friday
33833,SDAH - BNJ L,2980,SEALDAH,10:46:53,Tuesday,BANGAON JN.,13:35:56,Saturday
33834,BNJ - SDAH L,2113,BANGAON JN.,07:16:41,Thursday,SEALDAH,11:46:48,Thursday
33835,SDAH-BNJ LOC,2233,SEALDAH,11:28:59,Thursday,BANGAON JN.,06:45:01,Saturday
33836,BNJ - SDAH L,2735,BANGAON JN.,23:58:32,Wednesday,SEALDAH,17:50:34,Wednesday
33837,SDAH-BNJ LOC,488,SEALDAH,17:54:14,Thursday,BANGAON JN.,03:33:55,Sunday
33838,BNJ - SDAH L,726,BANGAON JN.,06:59:19,Saturday,SEALDAH,00:55:47,Saturday
33839,SDAH-BNJ LOC,502,SEALDAH,06:45:53,Sunday,BANGAON JN.,15:06:06,Wednesday
33840,BNJ - SDAH L,117,BANGAON JN.,19:05:37,Friday,SEALDAH,08:08:48,Tuesday
33841,SDAH - BNJ L,1636,SEALDAH,18:43:17,Monday,BANGAON JN.,05:20:56,Saturday
33842,BNJ - SDAH L,1937,BANGAON JN.,17:12:12,Friday,SEALDAH,00:00:01,Friday
33843,SDAH - BNJ L,204,SEALDAH,08:07:17,Friday,BANGAON JN.,02:15:51,Saturday
33844,BNJ - SDAH L,2679,BANGAON JN.,06:43:39,Wednesday,SEALDAH,23:55:35,Wednesday
33845,SDAH - BNJ L,1607,SEALDAH,15:11:51,Friday,BANGAON JN.,22:14:45,Tuesday
33846,BNJ - SDAH L,1713,BANGAON JN.,09:36:30,Tuesday,SEALDAH,06:25:05,Sunday
33847,SDAH - BNJ L,312,SEALDAH,12:29:00,Saturday,BANGAON JN.,17:28:26,Wednesday
33848,BNJ - SDAH L,712,BANGAON JN.,21:15:52,Sunday,SEALDAH,23:24:34,Saturday
33849,SDAH - BNJ L,248,SEALDAH,21:31:52,Friday,BANGAON JN.,06:24:22,Sunday
33850,BNJ - SDAH L,563,BANGAON JN.,12:09:10,Saturday,SEALDAH,05:29:57,Thursday
33851,SDAH - BNJ L,1130,SEALDAH,07:07:08,Monday,BANGAON JN.,11:48:16,Thursday
33852,BNJ - SDAH L,1090,BANGAON JN.,20:37:37,Tuesday,SEALDAH,05:00:13,Wednesday
33853,SDAH - BNJ L,682,SEALDAH,03:16:34,Friday,BANGAON JN.,00:02:20,Sunday
33854,BNJ - SDAH L,313,BANGAON JN.,17:49:42,Wednesday,SEALDAH,16:42:44,Wednesday
33855,SDAH - BNJ L,11,SEALDAH,10:04:23,Wednesday,BANGAON JN.,21:34:00,Sunday
33856,BNJ - SDAH L,691,BANGAON JN.,06:26:42,Friday,SEALDAH,06:59:10,Monday
33857,SDAH - BNJ L,460,SEALDAH,06:11:11,Monday,BANGAON JN.,00:13:40,Thursday
33858,BNJ-SDAH LOC,2939,BANGAON JN.,08:39:02,Thursday,SEALDAH,18:16:03,Friday
33859,SDAH - BNJ L,907,SEALDAH,05:59:16,Wednesday,BANGAON JN.,00:32:42,Thursday
33860,BNJ - SDAH L,2471,BANGAON JN.,05:06:41,Wednesday,SEALDAH,00:18:08,Thursday
33861,SDAH - BNJ L,2458,SEALDAH,01:58:51,Saturday,BANGAON JN.,23:10:45,Monday
33863,SDAH - BNJ,1436,SEALDAH,08:41:36,Monday,BANGAON JN.,09:56:24,Tuesday
33895,SDAH-TKNR LO,2195,SEALDAH,20:51:15,Sunday,THAKURNAGAR,03:58:38,Sunday
33896,TKNR - SDAH,1185,THAKURNAGAR,22:53:23,Tuesday,SEALDAH,23:09:54,Tuesday
34052,NH - BGB LOC,1475,NAIHATI JN.,13:37:02,Sunday,BUDGE BUDGE,08:04:28,Thursday
34054,NH - BGB LOC,35,NAIHATI JN.,16:51:09,Thursday,BUDGE BUDGE,05:18:17,Saturday
34056,KLYM - BGB L,703,KALYANI SIMANTA,07:00:39,Monday,BUDGE BUDGE,06:53:26,Tuesday
34062,BNJ - CG LOC,2878,BANGAON JN.,16:27:07,Saturday,CANNING,11:48:25,Thursday
34111,BGB - SDAH L,1745,BUDGE BUDGE,12:48:33,Saturday,SEALDAH,09:46:24,Tuesday
34112,SDAH-BGB LOC,2732,SEALDAH,03:36:29,Friday,BUDGE BUDGE,14:35:05,Thursday
34113,BGB - SDAH L,2246,BUDGE BUDGE,00:13:58,Saturday,SEALDAH,03:52:14,Sunday
34114,SDAH-BGB LOC,556,SEALDAH,17:11:22,Monday,BUDGE BUDGE,06:07:35,Sunday
34115,BGB - SDAH L,1639,BUDGE BUDGE,11:25:27,Friday,SEALDAH,07:27:19,Monday
34116,SDAH-BGB LOC,2963,SEALDAH,22:23:00,Sunday,BUDGE BUDGE,08:05:18,Wednesday
34117,BGB - SDAH L,923,BUDGE BUDGE,20:01:43,Wednesday,SEALDAH,02:32:41,Tuesday
34118,SDAH-BGB LOC,163,SEALDAH,21:20:46,Friday,BUDGE BUDGE,00:07:23,Monday
34119,BGB - SDAH L,2234,BUDGE BUDGE,00:02:42,Monday,SEALDAH,18:52:24,Saturday
34120,SDAH-BGB LOC,311,SEALDAH,05:11:39,Thursday,BUDGE BUDGE,13:44:07,Thursday
34121,BGB - SDAH L,544,BUDGE BUDGE,12:16:58,Thursday,SEALDAH,01:01:59,Saturday
34122,SDAH-BGB LOC,133,SEALDAH,04:29:17,Wednesday,BUDGE BUDGE,16:54:50,Thursday
34123,BGB - SDAH L,1589,BUDGE BUDGE,17:22:42,Tuesday,SEALDAH,17:13:38,Sunday
34124,SDAH-BGB LOC,1185,SEALDAH,00:06:28,Saturday,BUDGE BUDGE,12:26:31,Sunday
34125,BGB - SDAH L,1055,BUDGE BUDGE,20:09:24,Wednesday,SEALDAH,14:19:07,Wednesday
34126,SDAH-BGB LOC,1159,SEALDAH,14:01:55,Saturday,BUDGE BUDGE,00:46:03,Wednesday
34127,BGB - SDAH L,330,BUDGE BUDGE,23:20:22,Thursday,SEALDAH,07:45:00,Saturday
34128,SDAH-BGB LOC,26,SEALDAH,00:37:30,Thursday,BUDGE BUDGE,00:09:41,Saturday
34129,BGB - SDAH L,2058,BUDGE BUDGE,02:41:05,Sunday,SEALDAH,21:57:38,Sunday
34130,SDAH-BGB LOC,2452,SEALDAH,09:31:02,Saturday,BUDGE BUDGE,10:00:05,Thursday
34131,BGB - SDAH L,362,BUDGE BUDGE,12:32:44,Friday,SEALDAH,05:56:30,Sunday
34132,SDAH-BGB LOC,1922,SEALDAH,18:25:50,Friday,BUDGE BUDGE,13:09:01,Tuesday
34133,BGB - SDAH L,2989,BUDGE BUDGE,12:46:38,Friday,SEALDAH,21:46:28,Friday
34134,SDAH-BGB LOC,2171,SEALDAH,13:00:59,Thursday,BUDGE BUDGE,04:43:20,Thursday
34135,BGB - SDAH L,560,BUDGE BUDGE,15:35:29,Sunday,SEALDAH,16:57:40,Thursday
34136,SDAH-BGB LOC,368,SEALDAH,21:02:26,Wednesday,BUDGE BUDGE,07:33:03,Monday
34137,BGB - SDAH L,1278,BUDGE BUDGE,21:21:29,Wednesday,SEALDAH,15:04:39,Thursday
34138,SDAH-BGB LOC,2675,SEALDAH,09:32:30,Sunday,BUDGE BUDGE,04:17:56,Friday
34139,BGB - SDAH L,575,BUDGE BUDGE,04:53:05,Sunday,SEALDAH,06:02:02,Saturday
34140,SDAH-BGB LOC,599,SEALDAH,18:43:16,Sunday,BUDGE BUDGE,05:39:28,Wednesday
34141,BGB - SDAH L,1167,BUDGE BUDGE,04:09:02,Monday,SEALDAH,14:47:36,Tuesday
34142,SDAH-BGB LOC,645,SEALDAH,03:30:45,Thursday,BUDGE BUDGE,21:06:08,Saturday
34143,BGB - SDAH L,1259,BUDGE BUDGE,01:58:12,Saturday,SEALDAH,16:48:32,Thursday
34144,SDAH-BGB LOC,567,SEALDAH,12:37:38,Friday,BUDGE BUDGE,21:15:26,Tuesday
34145,BGB - SDAH L,2044,BUDGE BUDGE,00:08:10,Tuesday,SEALDAH,02:10:52,Tuesday
34146,SDAH-BGB LOC,1509,SEALDAH,20:18:46,Sunday,BUDGE BUDGE,23:26:26,Friday
34147,BGB - SDAH L,608,BUDGE BUDGE,10:09:20,Tuesday,SEALDAH,06:26:40,Thursday
34148,SDAH-BGB LOC,2040,SEALDAH,12:27:08,Friday,BUDGE BUDGE,03:12:03,Saturday
34149,BGB - SDAH L,534,BUDGE BUDGE,17:59:23,Sunday,SEALDAH,01:10:00,Tuesday
34150,SDAH-BGB LOC,915,SEALDAH,17:40:45,Wednesday,BUDGE BUDGE,01:46:35,Monday
34151,BGB - SDAH L,646,BUDGE BUDGE,01:55:26,Tuesday,SEALDAH,22:46:38,Sunday
34152,SDAH-BGB LOC,1463,SEALDAH,00:57:55,Monday,BUDGE BUDGE,13:54:09,Sunday
34153,BGB - SDAH L,2905,BUDGE BUDGE,20:49:28,Friday,SEALDAH,11:12:03,Friday
34154,SDAH-BGB LOC,2916,SEALDAH,16:07:01,Sunday,BUDGE BUDGE,16:11:58,Wednesday
34155,BGB - SDAH L,357,BUDGE BUDGE,10:59:16,Monday,SEALDAH,18:16:25,Monday
34156,SDAH-BGB LOC,570,SEALDAH,04:38:54,Sunday,BUDGE BUDGE,15:42:54,Monday
34157,BGB - SDAH L,2274,BUDGE BUDGE,16:20:15,Sunday,SEALDAH,00:18:05,Friday
34158,SDAH-BGB LOC,1605,SEALDAH,22:45:22,Monday,BUDGE BUDGE,09:47:12,Sunday
34159,BGB - SDAH L,2360,BUDGE BUDGE,14:01:04,Saturday,SEALDAH,13:32:49,Thursday
34160,SDAH-BGB LOC,376,SEALDAH,04:13:44,Thursday,BUDGE BUDGE,21:10:25,Sunday
34161,BGB - SDAH L,2078,BUDGE BUDGE,22:59:17,Wednesday,SEALDAH,21:22:22,Wednesday
34162,SDAH-BGB LOC,2510,SEALDAH,05:01:14,Thursday,BUDGE BUDGE,21:52:23,Wednesday
34163,BGB - SDAH L,15,BUDGE BUDGE,08:56:59,Tuesday,SEALDAH,18:03:15,Saturday
34164,SDAH-BGB LOC,1371,SEALDAH,14:14:29,Saturday,BUDGE BUDGE,04:51:32,Monday
34165,BGB-SDAH LOC,2791,BUDGE BUDGE,21:05:56,Saturday,SEALDAH,17:08:00,Friday
34166,SDAH-BGB LOC,883,SEALDAH,13:11:22,Friday,BUDGE BUDGE,11:24:36,Tuesday
34311,BRP - SPR LO,271,BARUIPUR JN.,09:26:43,Monday,SONARPUR JN.,07:10:45,Wednesday
34312,SPR - BRP LO,2891,SONARPUR JN.,20:50:27,Tuesday,BARUIPUR JN.,11:09:41,Friday
34313,BRP - SPR LO,1989,BARUIPUR JN.,18:48:31,Wednesday,SONARPUR JN.,13:55:00,Friday
34331,LAKHIKANTAPU,196,LAKSHMIKANTAPUR,10:23:59,Sunday,BARUIPUR JN.,11:28:57,Saturday
34332,BRP - LKPR L,1963,BARUIPUR JN.,02:27:47,Tuesday,LAKSHMIKANTAPUR,07:14:34,Saturday
34334,BRP-LKPR LOC,1686,BARUIPUR JN.,15:55:09,Thursday,LAKSHMIKANTAPUR,03:30:07,Friday
34351,CG-SPR LOCAL,1252,CANNING,18:33:42,Sunday,SONARPUR JN.,20:20:37,Saturday
34352,SPR - CG LOC,2649,SONARPUR JN.,12:50:23,Thursday,CANNING,21:42:23,Monday
34353,CG - SPR LOC,927,CANNING,10:03:22,Monday,SONARPUR JN.,09:03:43,Friday
34354,SPR - CG LOC,436,SONARPUR JN.,15:10:07,Saturday,CANNING,02:34:56,Thursday
34355,CG- SPR  LOC,151,CANNING,16:21:34,Monday,SONARPUR JN.,11:18:48,Thursday
34356,SPR - CG LOC,2596,SONARPUR JN.,03:51:05,Saturday,CANNING,17:37:42,Thursday
34358,SPR-CG LOCAL,2721,SONARPUR JN.,17:24:18,Thursday,CANNING,00:31:21,Sunday
34360,SPR-CG LOCAL,790,SONARPUR JN.,18:04:07,Tuesday,CANNING,18:01:07,Thursday
34411,SPR - SDAH L,2819,SONARPUR JN.,03:15:32,Wednesday,SEALDAH,02:58:13,Sunday
34412,SDAH- SPR LO,1517,SEALDAH,11:22:06,Monday,SONARPUR JN.,19:23:39,Saturday
34413,SPR - SDAH L,2112,SONARPUR JN.,20:44:44,Tuesday,SEALDAH,07:12:49,Saturday
34414,SDAH- SPR LO,881,SEALDAH,22:51:36,Friday,SONARPUR JN.,05:13:49,Monday
34415,SPR - SDAH L,1714,SONARPUR JN.,10:38:16,Monday,SEALDAH,18:16:32,Monday
34416,SDAH- SPR LO,2446,SEALDAH,08:34:36,Saturday,SONARPUR JN.,19:51:02,Friday
34417,SPR - SDAH L,1499,SONARPUR JN.,11:14:48,Sunday,SEALDAH,01:30:18,Friday
34418,SDAH- SPR LO,666,SEALDAH,17:24:13,Wednesday,SONARPUR JN.,09:43:55,Friday
34419,SPR - SDAH L,2434,SONARPUR JN.,19:30:34,Sunday,SEALDAH,17:30:36,Saturday
34420,SDAH- SPR LO,2973,SEALDAH,08:53:40,Thursday,SONARPUR JN.,12:54:08,Monday
34421,SPR - SDAH L,2328,SONARPUR JN.,00:02:57,Wednesday,SEALDAH,04:32:17,Thursday
34422,SDAH- SPR LO,2704,SEALDAH,23:24:41,Wednesday,SONARPUR JN.,09:59:55,Thursday
34423,SPR - SDAH L,51,SONARPUR JN.,23:42:07,Wednesday,SEALDAH,23:30:15,Saturday
34424,SDAH- SPR LO,701,SEALDAH,22:20:04,Friday,SONARPUR JN.,18:19:47,Tuesday
34425,SPR - SDAH L,1822,SONARPUR JN.,05:33:48,Thursday,SEALDAH,06:26:09,Sunday
34426,SDAH- SPR LO,2018,SEALDAH,08:52:11,Monday,SONARPUR JN.,17:50:59,Sunday
34427,SPR - SDAH L,579,SONARPUR JN.,16:59:06,Tuesday,SEALDAH,11:36:11,Sunday
34428,SDAH- SPR LO,1231,SEALDAH,13:00:57,Sunday,SONARPUR JN.,21:26:12,Saturday
34429,SPR - SDAH L,73,SONARPUR JN.,10:47:01,Wednesday,SEALDAH,11:37:23,Tuesday
34430,SDAH- SPR LO,1450,SEALDAH,01:33:36,Tuesday,SONARPUR JN.,21:49:03,Saturday
34431,SPR-SDAH LOC,1103,SONARPUR JN.,13:15:11,Thursday,SEALDAH,11:19:29,Sunday
34432,SDAH- SPR LO,216,SEALDAH,15:03:22,Friday,SONARPUR JN.,14:46:53,Friday
34434,SDAH-SPR LOC,1360,SEALDAH,15:46:05,Wednesday,SONARPUR JN.,10:29:08,Friday
34436,SDAH-SPR LOC,917,SEALDAH,19:25:25,Thursday,SONARPUR JN.,12:14:27,Saturday
34501,CG - SDAH  L,1481,CANNING,14:38:43,Wednesday,SEALDAH,16:23:48,Wednesday
34502,SDAH - CG LO,2555,SEALDAH,06:17:24,Tuesday,CANNING,04:54:31,Wednesday
34511,CG - SDAH  L,2366,CANNING,02:34:57,Saturday,SEALDAH,01:40:39,Wednesday
34512,SDAH - CG LO,1284,SEALDAH,01:05:46,Thursday,CANNING,14:51:07,Wednesday
34513,CG - SDAH  L,451,CANNING,03:00:35,Tuesday,SEALDAH,10:18:00,Monday
34514,SDAH - CG LO,2336,SEALDAH,22:12:48,Sunday,CANNING,09:22:49,Sunday
34515,CG - SDAH  L,1771,CANNING,00:54:32,Friday,SEALDAH,21:13:51,Monday
34516,SDAH - CG LO,1177,SEALDAH,20:16:39,Sunday,CANNING,06:23:22,Thursday
34517,CG - SDAH  L,1819,CANNING,17:23:10,Tuesday,SEALDAH,21:40:39,Monday
34518,SDAH - CG LO,145,SEALDAH,04:15:59,Monday,CANNING,22:34:07,Wednesday
34519,CG - SDAH  L,2916,CANNING,04:09:52,Sunday,SEALDAH,03:12:00,Saturday
34520,SDAH - CG LO,2223,SEALDAH,04:41:23,Thursday,CANNING,07:18:07,Thursday
34521,CG - SDAH  L,2301,CANNING,02:12:54,Monday,SEALDAH,19:54:28,Thursday
34522,SDAH - CG LO,2579,SEALDAH,01:02:16,Thursday,CANNING,08:33:43,Sunday
34523,CG - SDAH  L,2297,CANNING,14:22:21,Thursday,SEALDAH,17:54:38,Saturday
34524,SDAH - CG LO,1418,SEALDAH,10:12:18,Saturday,CANNING,06:52:35,Sunday
34525,CG - SDAH  L,2644,CANNING,23:44:33,Monday,SEALDAH,05:52:13,Saturday
34526,SDAH - CG LO,1801,SEALDAH,18:09:51,Monday,CANNING,18:11:10,Friday
34527,CG - SDAH  L,1708,CANNING,21:11:05,Monday,SEALDAH,07:58:25,Thursday
34528,SDAH - CG LO,144,SEALDAH,07:19:22,Monday,CANNING,03:08:55,Tuesday
34529,CG - SDAH  L,2806,CANNING,07:37:23,Thursday,SEALDAH,22:22:55,Thursday
34530,SDAH - CG LO,262,SEALDAH,10:40:59,Sunday,CANNING,20:32:41,Tuesday
34531,CG - SDAH  L,1423,CANNING,22:20:25,Monday,SEALDAH,17:03:20,Friday
34532,SDAH - CG LO,299,SEALDAH,16:29:55,Thursday,CANNING,05:43:42,Thursday
34533,CG - SDAH  L,242,CANNING,12:59:34,Thursday,SEALDAH,18:59:41,Friday
34534,SDAH - CG LO,12,SEALDAH,06:17:25,Sunday,CANNING,03:37:26,Friday
34535,CG - SDAH  L,984,CANNING,21:30:26,Saturday,SEALDAH,01:58:51,Wednesday
34536,SDAH - CG LO,1566,SEALDAH,08:55:21,Thursday,CANNING,10:11:34,Saturday
34537,CG - SDAH  L,1500,CANNING,03:18:20,Saturday,SEALDAH,04:48:35,Wednesday
34538,SDAH - CG LO,1835,SEALDAH,11:25:19,Friday,CANNING,21:24:55,Saturday
34539,CG - SDAH  L,1757,CANNING,14:50:25,Monday,SEALDAH,03:05:14,Monday
34540,SDAH - CG LO,1326,SEALDAH,06:10:36,Tuesday,CANNING,11:58:47,Monday
34541,CG - SDAH  L,2100,CANNING,22:00:22,Thursday,SEALDAH,06:40:24,Saturday
34542,SDAH - CG LO,2140,SEALDAH,00:17:31,Thursday,CANNING,02:38:50,Tuesday
34543,CG - SDAH  L,47,CANNING,11:44:43,Sunday,SEALDAH,00:49:47,Tuesday
34544,SDAH - CG LO,2068,SEALDAH,17:47:20,Tuesday,CANNING,13:43:37,Sunday
34545,CG - SDAH  L,643,CANNING,23:37:34,Wednesday,SEALDAH,18:34:31,Sunday
34546,SDAH - CG LO,1352,SEALDAH,23:58:31,Friday,CANNING,00:37:23,Friday
34547,CG - SDAH  L,2059,CANNING,08:14:08,Wednesday,SEALDAH,16:28:19,Friday
34548,SDAH - CG LO,2398,SEALDAH,18:01:54,Friday,CANNING,04:47:26,Saturday
34549,CG - SDAH  L,1272,CANNING,20:10:36,Wednesday,SEALDAH,05:17:18,Thursday
34550,SDAH - CG LO,2860,SEALDAH,22:20:07,Wednesday,CANNING,10:48:41,Tuesday
34551,CG - SDAH  L,132,CANNING,22:54:42,Wednesday,SEALDAH,01:17:17,Saturday
34552,SDAH - CG LO,624,SEALDAH,18:24:39,Friday,CANNING,07:11:02,Tuesday
34553,CG - SDAH  L,916,CANNING,14:43:15,Wednesday,SEALDAH,21:14:53,Tuesday
34554,SDAH-CG LOCA,96,SEALDAH,04:03:53,Wednesday,CANNING,08:43:25,Saturday
34555,CG - SDAH  L,2983,CANNING,23:59:56,Wednesday,SEALDAH,02:01:56,Sunday
34557,CG-SDAH LOCA,840,CANNING,16:06:40,Friday,SEALDAH,08:27:51,Saturday
34601,BRP - SDAH L,1679,BARUIPUR JN.,16:47:27,Thursday,SEALDAH,00:22:28,Sunday
34602,SDAH - BRP L,86,SEALDAH,15:18:15,Tuesday,BARUIPUR JN.,17:16:34,Friday
34611,BRP - SDAH L,1392,BARUIPUR JN.,21:01:29,Sunday,SEALDAH,06:31:11,Wednesday
34612,SDAH - BRP L,226,SEALDAH,07:15:52,Sunday,BARUIPUR JN.,19:06:35,Saturday
34613,BRP - SDAH L,2626,BARUIPUR JN.,03:50:11,Monday,SEALDAH,20:00:32,Thursday
34614,SDAH - BRP L,2432,SEALDAH,17:16:58,Wednesday,BARUIPUR JN.,16:13:13,Tuesday
34615,BRP - SDAH L,2982,BARUIPUR JN.,14:36:39,Friday,SEALDAH,10:00:15,Monday
34616,SDAH - BRP L,574,SEALDAH,03:13:53,Thursday,BARUIPUR JN.,15:42:31,Monday
34617,BRP - SDAH L,2191,BARUIPUR JN.,01:09:58,Monday,SEALDAH,18:20:51,Sunday
34618,SDAH - BRP L,848,SEALDAH,14:06:58,Sunday,BARUIPUR JN.,20:22:56,Monday
34619,BRP - SDAH L,1749,BARUIPUR JN.,04:30:45,Wednesday,SEALDAH,00:36:43,Monday
34620,SDAH - BRP L,2752,SEALDAH,14:11:08,Thursday,BARUIPUR JN.,09:48:00,Friday
34621,BRP - SDAH L,1422,BARUIPUR JN.,11:51:35,Friday,SEALDAH,09:42:13,Tuesday
34622,SDAH - BRP L,552,SEALDAH,09:22:34,Tuesday,BARUIPUR JN.,22:20:32,Monday
34623,BRP - SDAH L,475,BARUIPUR JN.,01:25:44,Tuesday,SEALDAH,04:26:17,Monday
34624,SDAH - BRP L,2841,SEALDAH,03:06:35,Tuesday,BARUIPUR JN.,19:29:07,Sunday
34625,BRP - SDAH L,645,BARUIPUR JN.,17:54:45,Friday,SEALDAH,19:39:40,Wednesday
34626,SDAH - BRP L,194,SEALDAH,00:14:41,Sunday,BARUIPUR JN.,22:50:36,Sunday
34627,BRP - SDAH L,2090,BARUIPUR JN.,04:15:30,Sunday,SEALDAH,17:59:40,Sunday
34628,SDAH - BRP L,800,SEALDAH,08:54:52,Thursday,BARUIPUR JN.,20:56:49,Monday
34629,BRP - SDAH L,1124,BARUIPUR JN.,14:23:29,Sunday,SEALDAH,20:37:21,Tuesday
34630,SDAH - BRP L,338,SEALDAH,09:01:53,Monday,BARUIPUR JN.,18:36:25,Saturday
34631,BRP - SDAH L,1151,BARUIPUR JN.,23:22:22,Monday,SEALDAH,03:31:49,Tuesday
34632,SDAH - BRP L,1518,SEALDAH,05:42:57,Saturday,BARUIPUR JN.,11:47:22,Sunday
34633,BRP - SDAH L,1909,BARUIPUR JN.,13:39:11,Wednesday,SEALDAH,07:28:52,Thursday
34634,SDAH - BRP L,731,SEALDAH,15:32:40,Tuesday,BARUIPUR JN.,22:23:23,Wednesday
34635,BRP - SDAH L,2135,BARUIPUR JN.,20:07:58,Wednesday,SEALDAH,03:20:17,Thursday
34636,SDAH - BRP L,2866,SEALDAH,06:23:58,Tuesday,BARUIPUR JN.,07:38:17,Sunday
34637,BRP - SDAH L,1274,BARUIPUR JN.,22:42:15,Tuesday,SEALDAH,21:05:51,Monday
34638,SDAH - BRP L,808,SEALDAH,22:15:47,Thursday,BARUIPUR JN.,18:00:30,Thursday
34639,BRP - SDAH L,150,BARUIPUR JN.,05:15:47,Wednesday,SEALDAH,10:29:20,Thursday
34640,SDAH - BRP L,1819,SEALDAH,00:25:53,Saturday,BARUIPUR JN.,05:42:16,Sunday
34641,BRP - SDAH L,2899,BARUIPUR JN.,09:33:11,Friday,SEALDAH,03:58:43,Thursday
34642,SDAH - BRP L,546,SEALDAH,13:28:26,Tuesday,BARUIPUR JN.,19:42:42,Sunday
34643,BRP - SDAH L,1931,BARUIPUR JN.,05:51:18,Tuesday,SEALDAH,03:31:50,Sunday
34644,SDAH - BRP L,367,SEALDAH,18:27:47,Thursday,BARUIPUR JN.,12:03:12,Monday
34645,BRP - SDAH L,1458,BARUIPUR JN.,01:55:33,Sunday,SEALDAH,02:00:43,Saturday
34646,SDAH - BRP L,1806,SEALDAH,11:29:33,Thursday,BARUIPUR JN.,06:40:31,Tuesday
34647,BRP - SDAH L,2316,BARUIPUR JN.,20:39:57,Saturday,SEALDAH,15:31:01,Thursday
34648,SDAH - BRP L,1182,SEALDAH,11:36:56,Thursday,BARUIPUR JN.,23:04:34,Monday
34711,LKPR - SDAH,2990,LAKSHMIKANTAPUR,07:59:47,Friday,SEALDAH,08:19:41,Friday
34712,SDAH-LKPR LO,655,SEALDAH,11:48:15,Monday,LAKSHMIKANTAPUR,23:32:39,Wednesday
34713,LKPR - SDAH,763,LAKSHMIKANTAPUR,20:01:39,Monday,SEALDAH,15:19:11,Monday
34714,SDAH-LKPR LO,1107,SEALDAH,09:24:46,Wednesday,LAKSHMIKANTAPUR,00:12:06,Wednesday
34715,LKPR - SDAH,2417,LAKSHMIKANTAPUR,21:47:49,Wednesday,SEALDAH,00:18:44,Thursday
34716,SDAH-LKPR LO,1747,SEALDAH,22:24:51,Saturday,LAKSHMIKANTAPUR,16:50:41,Monday
34717,LKPR - SDAH,895,LAKSHMIKANTAPUR,14:04:46,Friday,SEALDAH,19:30:58,Sunday
34718,SDAH-LKPR LO,485,SEALDAH,09:09:56,Saturday,LAKSHMIKANTAPUR,20:08:52,Thursday
34719,LKPR - SDAH,2236,LAKSHMIKANTAPUR,07:45:31,Monday,SEALDAH,08:30:37,Monday
34720,SDAH-LKPR LO,120,SEALDAH,12:54:57,Thursday,LAKSHMIKANTAPUR,14:44:19,Monday
34721,LKPR - SDAH,973,LAKSHMIKANTAPUR,19:11:17,Wednesday,SEALDAH,18:13:24,Friday
34722,SDAH-LKPR LO,324,SEALDAH,19:12:08,Friday,LAKSHMIKANTAPUR,09:02:29,Wednesday
